cui,name,entidad,departamento,provincia,distrito,MONTO_VIABLE,COSTO_ACTUALIZADO,DEFASE_MONTO,estado,avance_fisico_real_soles,avance_inversion_soles,desfase_avance_fis_fin,ejec_fis_program_inicio,ejec_fis_real_inicio,ejec_fis_program_final,ejec_fis_real_final,ano_ejecucion,ubigeo,latitud,longitud
2173119,REHABILITACION Y CONSTRUCCION CAMINO VECINAL BAJO PICUROYACU - MANTARO,GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,2443577,5063659,107.22322234985842,ACTIVO,405092720,405497812.71999997,0.0799999999999983,,2017-10-01,,2023-02-24,2023,100608,-9.2782046499999655,-76.008734637999964
2056625,"CONSTRUCCION DE CARRETERA VECINAL  BELLA - BELLA ALTA RÍO TIGRE - JUAN SANTOS ATAHUALPA  DEL DISTRITO MARIANO DÁMASO BERAUN, PROVINCIA DE LEONCIO PRADO - HUANUCO",GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,6176489,15005878,142.951586249081,ACTIVO,822322114.4,827874289.26,0.37000000000000455,,2012-03-21,,2023-05-24,2023,100606,-9.3234306532109148,-76.034960243559908
2054422,"MEJORAMIENTO Y REHABILITACION DEL SISTEMA VIAL DE CAMINOS VECINALES DEL DISTRITO DE   MARGOS, PROVINCIA DE HUANUCO - HUANUCO",GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,4488502,6258976,39.444652135612287,ACTIVO,594602720,592537257.92,-0.32999999999999829,,2012-07-01,,2023-04-04,2023,100105,-10.00490192999996,-76.521954239999957
2032898,"CONSTRUCCION DE LA INSTITUCIÓN EDUCATIVA DE NIVEL INICIAL N231 MI PEQUEÑO MUNDO, EN LA LOCALIDAD DE YANAG,  DISTRITO DE  PILLCO MARCA, PROVINCIA DE HUANUCO - HUANUCO",GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,684450,6324841,824.0764117174374,ACTIVO,0,17203567.52,2.72,,2022-05-19,,2023-02-13,2023,100111,-9.96051446599995,-76.249034231999985
2251659,"RECUPERACION DE LOS SERVICIOS AMBIENTALES EN LA MICROCUENCA DEL RIO HUERTAS DISTRITO DE SAN FRANCISCO - CUENCA DEL HUALLAGA, PROVINCIA DE AMBO - DEPARTAMENTO DE HUANUCO",GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,3558644,5061130,42.220744755586679,ACTIVO,459398770.09999996,440925645.6,-3.6499999999999915,2019-09-01,2020-10-06,2022-12-01,2023-10-05,2023,100206,-10.342209689999947,-76.291555319999986
2135692,"AMPLIACION DE INFRAESTRUCTURA Y EQUIPAMIENTO EN LA INSTITUCIÓN EDUCATIVA PÚBLICA N 32505-AFILADOR DISTRITO DE RUPA RUPA, PROVINCIA DE LEONCIO PRADO - HUANUCO",GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,2475084,3989978,61.205761097401137,ACTIVO,379047910,378090315.28000003,-0.23999999999999488,,2020-12-15,,2023-03-15,2023,100601,-9.29503277999993,-75.996890279999946
2196406,"CONSTRUCCION DEL PUENTE TINGO MARIA-CASTILLO GRANDE, DISTRITO DE RUPA RUPA-PROVINCIA DE LEONCIO PRADO-DEPARTAMENTO DE HUANUCO",GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,47194868,63540141,34.633581346175177,ACTIVO,3901364657.4,3896281446.12,-0.0799999999999983,,2019-10-03,,2024-11-22,2024,100601,-9.29503277999993,-75.996890279999946
2096379,"AMPLIACION, MEJORAMIENTO Y EQUIPAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. N 32508 VICTOR REYES ROCA DE LA LOCALIDAD DE NARANJILLO, DISTRITO DE LUYANDO - LEONCIO PRADO - HUANUCO",GOBIERNO REGIONAL HUÁNUCO,HUANUCO,HUANUCO,AMARILIS,4462575,14158355,217.26872937709732,ACTIVO,0,20104864.099999998,1.42,,2023-07-25,,2024-03-20,2024,100605,-9.2003281199999378,-75.98391947999994
2071970,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE TAMBOGAN, DISTRITO DE CHURUBAMBA - HUANUCO - HUANUCO",MUNICIPALIDAD DISTRITAL DE CHURUBAMBA,HUANUCO,HUANUCO,CHURUBAMBA,4856715,31780326,554.35847069469787,ACTIVO,0,18750392.34,0.59,,2023-12-01,,2025-01-31,2025,100104,-9.8256855,-76.13352
2234862," MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACION INICIAL EN LA I.E N 1606 DOMINGUITO SAVIO EN EL A.H BUENOS AIRES DEL DISTRITO DE HUARMEY, PROVINCIA DE HUARMEY - ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,775551,1020183,31.542993304115395,ACTIVO,60915126.93,60976337.910000004,0.060000000000002274,,2014-11-28,,2024-01-13,2024,021101,-10.069549559999928,-78.151615199999981
2150937,"MEJORAMIENTO DEL SISTEMA DE RIEGO TOMA QUIJANO EN EL C.P. GARLERO, DISTRITO DE HUARMEY, PROVINCIA DE HUARMEY - ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,684658,561421,-17.999789676013425,ACTIVO,56052272.64,56052272.64,0,,2011-11-19,,2024-05-16,2024,021101,-10.069549559999928,-78.151615199999981
2150935,"MEJORAMIENTO DEL SISTEMA DE RIEGO TAYCA EN EL C.P. TAYCA, DISTRITO DE HUARMEY, PROVINCIA DE HUARMEY- ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,911979,1413344,54.9754983393258,ACTIVO,132020463.03999999,131822594.88,-0.14000000000000057,,2011-12-10,,2023-12-15,2023,021101,-10.069549559999928,-78.151615199999981
2217397,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE EN EL C.P EX HACIENDA, DISTRITO DE HUARMEY, PROVINCIA DE HUARMEY - ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,434980,710639,63.372798749367789,ACTIVO,71063900,,,,2019-09-25,,2024-12-22,2024,021101,-10.069549559999928,-78.151615199999981
2164239,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DESAGUE EN EL C.P. TAYCA, DISTRITO DE HUARMEY, PROVINCIA DE HUARMEY - ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,1248494,1796189,43.86845271182721,ACTIVO,104843551.92999999,104843551.92999999,0,,2012-02-23,,2024-08-23,2024,021101,-10.069549559999928,-78.151615199999981
2147669," MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. N 88351 EN EL C.P. TAYCA, PROVINCIA DE HUARMEY - ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,1095127,625204,-42.910365647089336,ACTIVO,62520400,62520400,0,,2021-01-22,,2024-03-31,2024,021101,-10.069549559999928,-78.151615199999981
2246530,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR EN EL H.U LUIS BOZA DEL DISTRITO DE HUARMEY - PROVINCIA DE HUARMEY - DEPARTAMENTO DE ANCASH,MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,1845762,1845762,0,ACTIVO,36213850.440000005,38299561.5,1.129999999999999,2019-07-01,2019-09-11,2019-11-01,2024-11-28,2024,021101,-10.069549559999928,-78.151615199999981
2234868," MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO INICIAL DE LA I.E N 1609 ESTRELLITAS DEL MAR EN EL A.H PUERTO HUARMEY DEL DISTRITO DE HUARMEY, PROVINCIA DE HUARMEY - ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARMEY,ANCASH,HUARMEY,HUARMEY,879155,652325,-25.800911102137846,ACTIVO,50998768.500000007,51337977.5,0.519999999999996,,2014-03-14,,2023-03-20,2023,021101,-10.069549559999928,-78.151615199999981
2198637,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DEL I.E. Nº 88352 EN EL CENTRO POBLADO DE AMPANU, DISTRITO DE CULEBRAS - HUARMEY - ANCASH",MUNICIPALIDAD DISTRITAL DE CULEBRAS,ANCASH,HUARMEY,CULEBRAS,673351,667141,-0.92225302999475756,ACTIVO,44378219.32,42430167.6,-2.9199999999999946,,2023-08-11,,2023-10-25,2023,021103,-9.9107390196966438,-78.16573819493658
2243683,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE ALCANTARILLADO Y TRATAMIENTO DE AGUAS RESIDUALES DE LOS CENTROS POBLADOS DE CHACRALLA Y SANTA ANA DE AUCARA, DISTRITO DE AUCARA - LUCANAS - AYACUCHO",MUNICIPALIDAD DISTRITAL DE AUCARA,AYACUCHO,LUCANAS,AUCARA,5396881,5560282,3.0276932176195843,ACTIVO,0,8229217.36,1.48,,2023-12-12,,2024-08-08,2024,050602,-14.26753817697432,-73.9809696142151
2136078,"AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE E INSTALACION DEL SISTEMA DE SANEAMIENTO Y TRATAMIENTO DE AGUAS SERVIDAS EN LA LOCALIDAD DE PAMPAMARCA, DISTRITO DE AUCARA - LUCANAS - AYACUCHO",MUNICIPALIDAD DISTRITAL DE AUCARA,AYACUCHO,LUCANAS,AUCARA,4356096,3823532,-12.225717706864128,ACTIVO,0,6805886.96,1.78,,2023-12-12,,2024-06-09,2024,050602,-14.281703,-73.97498
2186996,"MEJORAMIENTO DE SERVICIO DE AGUA PARA RIEGO CANAL YANAMITO EN LA LOCALIDAD DE SANTA ANA, DISTRITO DE AUCARA - LUCANAS - AYACUCHO",MUNICIPALIDAD DISTRITAL DE AUCARA,AYACUCHO,LUCANAS,AUCARA,2186729,8735241,299.46609753654889,ACTIVO,299880823.53,283633275.27,-1.8599999999999994,,2022-06-01,,2023-06-20,2023,050602,-14.282909078540188,-73.974014404753362
2180608,"INSTALACION DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO CULEBRA, DISTRITO DE HUAC-HUAS - LUCANAS - AYACUCHO",MUNICIPALIDAD DISTRITAL DE HUAC-HUAS,AYACUCHO,LUCANAS,HUAC-HUAS,9855169,12675321,28.615967925055369,ACTIVO,588008141.19,520575433.47,-5.32,,2014-11-20,,2023-02-28,2023,050607,-14.1301031,-74.94375
2076026,"CONSTRUCCION DEL SISTEMA DE AGUA Y DESAGUE DEL C.P PARAISO, DISTRITO DE CHOLON - MARANON - HUANUCO",MUNICIPALIDAD DISTRITAL DE CHOLON,HUANUCO,MARANON,CHOLON,2920559,28461233,874.51320106869957,ACTIVO,0,37853439.89,1.33,,2023-11-22,,2024-11-22,2024,100702,-8.4867817869684377,-76.387083258821747
2073692,"CONSTRUCCION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE, SISTEMA DE ALCANTARILLADO DEL C.P. LA MORADA, DISTRITO DE CHOLON - MARANON - HUANUCO",MUNICIPALIDAD DISTRITAL DE LA MORADA,HUANUCO,MARANON,LA MORADA,2082968,24818127,1091.4790337633608,ACTIVO,0,11664519.69,0.47,,2023-06-12,,2024-04-07,2024,100704,-8.79290377495434,-76.247205394162677
2177085,"MEJORAMIENTO Y CREACION DE LA TROCHA CARROZABLE TRAMO TAULLY-ESTANCILLA-CHINCHILL, DISTRITO DE HUACRACHUCO, PROVINCIA DE MARANON - HUANUCO",MUNICIPALIDAD PROVINCIAL DE MARAÑON,HUANUCO,MARANON,HUACRACHUCO,6758462,5369692,-20.548610023996584,ACTIVO,90801491.72,104816387.84,2.6099999999999994,,2023-05-22,,2023-11-18,2023,100701,-8.6042657475907713,-77.1490052452202
2225133,"MEJORAMIENTO DEL SERVICIO EDUCATIVO EN LA INSTITUCION EDUCATIVA N°15320, AH SAN JOSE, DISTRITO DE VICE - SECHURA - PIURA",MUNICIPALIDAD DISTRITAL DE VICE,PIURA,SECHURA,VICE,446182,554611,24.301518214540256,ACTIVO,44934583.22,42472110.38,-4.4399999999999977,,2019-12-11,,2027-02-12,2027,200805,-5.42306471,-80.77737
2198375,"MEJORAMIENTO DEL CEMENTERIO DEL CENTRO POBLADO LA TORTUGA, DISTRITO DE VICE - SECHURA - PIURA",MUNICIPALIDAD DISTRITAL DE VICE,PIURA,SECHURA,VICE,938155,1039327,10.784145477026717,ACTIVO,0,2359272.29,2.27,,2023-08-08,,2023-10-13,2023,200805,-5.39322199982937,-80.975213505773922
2185219,"MEJORAMIENTO DEL SISTEMA DE DRENAJE PLUVIAL EN EL CERCADO DE VICE, DISTRITO DE VICE - SECHURA - PIURA",MUNICIPALIDAD DISTRITAL DE VICE,PIURA,SECHURA,VICE,4872635,5049668,3.6332087258741939,ACTIVO,207793838.2,204259070.60000002,-0.69999999999999574,,2022-03-21,,2023-10-07,2023,200805,-5.4218791385047149,-80.777470582836713
2148202,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL Y PEATONAL EN EL A.H. SAN MARTIN DEL DISTRITO DE SECHURA, PROVINCIA DE SECHURA - PIURA",MUNICIPALIDAD PROVINCIAL DE SECHURA,PIURA,SECHURA,SECHURA,4695108,6761400,44.009466874883394,ACTIVO,481479293.99999994,484048626,0.38000000000000966,,2022-04-01,,2023-01-30,2023,200801,-5.556721409999966,-80.822996279999984
2079084,MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS INICIAL Y PRIMARIO DE LA INSTITUCION EDUCATIVA Nº 14765  VIRGEN DE LAS MERCEDES DEL CENTRO POBLADO DE VIVIATE - DISTRITO DE LA HUACA - PROVINCIA DE PAITA - REGIÓN PIURA,UNIDAD DE GESTIÓN EDUCATIVA LOCAL SULLANA - UGEL SULLANA,PIURA,SULLANA,SULLANA,6221453,11458044,84.169903718632938,ACTIVO,0,0,0,2018-04-01,2023-11-15,2018-08-01,2024-11-09,2024,200505,-4.911434,-80.96051
2056440,MEJORAMIENTO Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA CIUDAD DE QUÉRECOTILLO - SULLANA - PIURA,MUNICIPALIDAD PROVINCIAL DE SULLANA,PIURA,SULLANA,SULLANA,17039054,39758248,133.33600562566443,ACTIVO,2808920221.2000003,2808920221.2000003,0,,2012-11-02,,2024-03-01,2024,200607,-4.8394238399999372,-80.649449639999943
2046321,MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE DRENAJE PLUVIAL: LA BREA - NEGRITOS - TALARA - PIURA,GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA,PIURA,SULLANA,SULLANA,1314825,1935896,47.236020002661952,ACTIVO,193589600,193589600,0,,2017-10-28,,2025-04-24,2025,200703,-4.6557887399999345,-81.305225639999946
2196006,"MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO CANAL COMPUERTAS NEGRAS-MALLARES, DISTRITO DE MARCAVELICA - SULLANA - PIURA",MUNICIPALIDAD DISTRITAL DE MARCAVELICA,PIURA,SULLANA,MARCAVELICA,1876666,6354152,238.58726059938209,ACTIVO,0,10802058.4,1.7,,2023-05-01,,2023-10-28,2023,200605,-4.88108635,-80.70505
2199527,"MEJORAMIENTO DEL CANAL PRINCIPAL DE RIEGO LA MARIPOSA - SAN ISIDRO - LA HUERTA - PLAYA HUERTA DE SOJO, DISTRITO DE MIGUEL CHECA - SULLANA - PIURA",MUNICIPALIDAD DISTRITAL DE MIGUEL CHECA,PIURA,SULLANA,MIGUEL CHECA,2440498,2942951,20.588134061162926,ACTIVO,30165247.75,27192867.240000002,-1.0099999999999998,,2023-02-03,,2023-07-02,2023,200606,-4.9008299999999236,-80.815829999999949
2217571,"AMPLIACION, MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA DE LA IE N 14857 SAN MIGUEL ARCANGEL DEL CENTRO POBLADO SOJO, DISTRITO DE MIGUEL CHECA - SULLANA - PIURA",MUNICIPALIDAD DISTRITAL DE MIGUEL CHECA,PIURA,SULLANA,MIGUEL CHECA,4441193,15588530,250.998706878985,ACTIVO,1182078229.8999999,1168983864.6999998,-0.84000000000000341,,2023-01-17,,2023-10-31,2023,200606,-4.9020882299999471,-80.814471839999953
2243563,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y DESAGUE EN EL CASERIO MARISCAL CASTILLA,, DISTRITO DE PADRE MARQUEZ - UCAYALI - LORETO",MUNICIPALIDAD DISTRITAL DE PADRE MARQUEZ,LORETO,UCAYALI,PADRE MARQUEZ,2355480,3064458,30.099088083957408,ACTIVO,280183394.94,261183755.34,-6.2000000000000028,,2017-10-02,,2023-11-30,2023,160603,-7.9279145099999377,-74.907089639999981
2249664,"INSTALACION DEL COMPLEJO POLIDEPORTIVO EN EL BARRIO CENTRO DE LA LOCALIDAD DE ORELLANA, DISTRITO DE VARGAS GUERRA - UCAYALI - LORETO",MUNICIPALIDAD DISTRITAL DE VARGAS GUERRA,LORETO,UCAYALI,VARGAS GUERRA,949546,1259016,32.591364715348178,ACTIVO,,,,,2015-10-21,,2023-05-07,2023,160606,-6.9138585432851745,-75.156890281195942
2167917,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA I.E. NO. 36153 DEL CENTRO POBLADO DE SAN JUAN DE VILLA RICA, DISTRITO Y PROVINCIA DE ACOBAMBA - HUANCAVELICA",GERENCIA SUB REGIONAL DE ACOBAMBA,HUANCAVELICA,ACOBAMBA,ACOBAMBA,889013,3049051,242.97035026484428,ACTIVO,130682325.86,133761867.36999999,1.009999999999998,,2022-08-06,,2023-06-20,2023,090201,-12.842396099999974,-74.569171679999954
2180680,"INSTALACION DEL SERVICIO DE ENERGIA ELECTRICA EN LOS SECTORES HUACHIPA-BOYADERO, DISTRITO DE VITOR - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE VITOR,AREQUIPA,AREQUIPA,VITOR,264280,876868,231.79506583926138,ACTIVO,85836608.52,84100409.88,-1.980000000000004,,2020-09-21,,2023-12-31,2023,040125,-16.4643078,-71.93478
2225817,"MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE LA MUNICIPALIDAD DISTRITAL DE VITOR, DISTRITO DE VITOR - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE VITOR,AREQUIPA,AREQUIPA,VITOR,5814671,2749712,-52.710789656026968,ACTIVO,274971200,272468962.08,-0.90999999999999659,,2019-12-02,,2023-07-28,2023,040125,-16.464679999999937,-71.934829999999977
2243499,"MEJORAMIENTO DEL SISTEMA VIAL Y PEATONAL DE LA ASOCIACION DE VIVIENDA CAHUAYA ROSASPATA, DISTRITO DE PAUCARPATA - AREQUIPA - AREQUIPA",GOBIERNO REGIONAL AREQUIPA,AREQUIPA,AREQUIPA,AREQUIPA,6960856,16753751,140.68521170384793,ACTIVO,1675375100,1675375100,0,,2018-10-10,,2023-08-06,2023,040112,-16.4323273,-71.5046
2149540,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL DE LA ASOCIACION DE VIVIENDA NUEVA ALBORADA, DISTRITO DE PAUCARPATA - AREQUIPA - AREQUIPA",GOBIERNO REGIONAL AREQUIPA,AREQUIPA,AREQUIPA,AREQUIPA,6698765,18654033,178.46973285374244,ACTIVO,1408006410.8400002,1432629734.3999999,1.3199999999999932,,2021-01-22,,2023-10-23,2023,040112,-16.435200197637197,-71.489689350128174
2057455,"CONSTRUCCION DEL PUESTO DE SALUD  PERUARBO, DISTRITO DE CERRO COLORADO - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,AREQUIPA,CERRO COLORADO,1567440,3104764,98.078650538457609,ACTIVO,307371636,307402683.64000005,0.010000000000005116,,2017-09-01,,2023-12-31,2023,040104,-16.34529160027969,-71.599998790097743
2197926,"MEJORAMIENTO DEL SISTEMA VIAL DE LAS VIAS LOCALES EN LA ASOCIACION DE TRABAJADORES DEL MERCADO MAYORISTA ZONA B-CONO NORTE, DISTRITO DE CERRO COLORADO - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,AREQUIPA,CERRO COLORADO,7331730,7229006,-1.4010881469994121,ACTIVO,507982251.61999995,509500342.88000005,0.21000000000000796,2020-09-01,2023-03-01,2021-03-01,2023-11-02,2023,040104,-16.326119454867104,-71.584178278616591
2146311,"CONSTRUCCION Y EQUIPAMIENTO DE LA I.E. DE NIVEL SECUNDARIO DE LA ASOC. URB. JOSE L. BUSTAMANTE Y RIVERO, CONO NORTE, DISTRITO DE CERRO COLORADO - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,AREQUIPA,CERRO COLORADO,5942376,5798030,-2.4290957017866255,ACTIVO,557364623.9,557132702.7,-0.039999999999992042,,2019-06-05,,2024-12-31,2024,040104,-16.318651965873798,-71.596449183076686
2113340,"MEJORAMIENTO DEL COMPLEJO DEPORTIVO EN LA URBANIZACION SEMIRURAL PACHACUTEC, DISTRITO DE CERRO COLORADO - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,AREQUIPA,CERRO COLORADO,5457270,9186178,68.329182906471559,ACTIVO,882791705.8,880587023.08,-0.23999999999999488,,2022-04-12,,2023-04-10,2023,040104,-16.392817274100665,-71.573572824171677
2048959,"CONSTRUCCION DE PAVIMENTOS EN VIAS INTERNAS Y ACCESO PARA LA  ASOCIACION DE PROPIETARIOS DE TALLERES DE SERVICIOS Y VIVIENDA DE AREQUIPA  APTASA, DISTRITO DE CERRO COLORADO - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,AREQUIPA,CERRO COLORADO,2603331,3931100,51.002696161187345,ACTIVO,237438440,234725981,-0.68999999999999773,,2018-10-16,,2024-12-31,2024,040104,-16.347740775701812,-71.583646197543715
2236449,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL EN LA ASOCIACION DE VIVIENDA LOS ANGELES DEL SUR - SECTOR I, DISTRITO DE CERRO COLORADO - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE CERRO COLORADO,AREQUIPA,AREQUIPA,CERRO COLORADO,9408097,14412030,53.18751496716073,ACTIVO,1233669768,1230210880.8,-0.23999999999999488,,2020-12-15,,2024-12-31,2024,040104,-16.314869999999935,-71.582359999999937
2175256,"MEJORAMIENTO SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA VIA DE INTERCONEXION ENTRE LA ASOCIACION DE VIVIENDA LAS DALIAS Y SEÑOR DE HUANCA, DISTRITO DE MARIANO MELGAR - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,AREQUIPA,AREQUIPA,MARIANO MELGAR,1155223,1161405,0.53513477484433747,ACTIVO,105687855,105966592.19999999,0.23999999999999488,,2017-06-01,,2026-12-23,2026,040109,-16.400049320381932,-71.499918985351457
2199479,"MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL Y VEHICULAR DE LAS CALLES ALFONSO UGARTE CDRAS 1, 2 Y 3, HUANCAVELICA, ANCASH CDRA 2, 3 Y 4, AYACUCHO CDRA 1 Y 2, VIENA CDRA 5, JUNIN, ELIAS AGUIRRE CDRA 6 Y 7, TUMBES Y PSAJE FRANCISCO MOSTAJO EN EL PT URB MARIANO MELGAR, DISTRITO DE MARIANO MELGAR - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,AREQUIPA,AREQUIPA,MARIANO MELGAR,7133374,6333113,-11.218548193323384,ACTIVO,630461399.15,629321438.81000006,-0.17999999999999261,,2013-04-01,,2024-05-28,2024,040109,-16.405218276265465,-71.51134184162413
2247838,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL DE LA CALLE SANCHEZ CERRO (CDRA. 4 Y 5) DEL PP. JJ. ATALAYA, DISTRITO DE MARIANO MELGAR - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,AREQUIPA,AREQUIPA,MARIANO MELGAR,566422,684116,20.778500835066435,ACTIVO,57684661.12,58396141.76,1.0400000000000063,,2019-06-13,,2026-03-30,2026,040109,-16.4060841,-71.51243
2197185,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR DE LAS CALLES DE LA URBANIZACION VILLAMAR, DISTRITO DE MARIANO MELGAR - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,AREQUIPA,AREQUIPA,MARIANO MELGAR,1303973,723240,-44.535661397897044,ACTIVO,70132582.8,70219371.600000009,0.12000000000000455,,2016-01-01,,2024-02-06,2024,040109,-16.403399160180918,-71.488344123616628
2222719,"MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL EN EL PASAJE LA OROYA EN EL PUEBLO JOVEN JERUSALEN, DISTRITO DE MARIANO MELGAR - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,AREQUIPA,AREQUIPA,MARIANO MELGAR,220039,235635,7.08783442935116,ACTIVO,21855146.25,21843364.5,-0.049999999999997158,,2016-05-28,,2024-05-28,2024,040109,-16.399584568156534,-71.491072614745065
2249285,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD PEATONAL Y VEHICULAR DE LA CALLE JOSE MARIA ARGUEDAS DEL ASENTAMIENTO HUMANO MARIANO BUSTAMANTE DEL DISTRITO DE MARIANO MELGAR - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA,MUNICIPALIDAD DISTRITAL DE MARIANO MELGAR,AREQUIPA,AREQUIPA,MARIANO MELGAR,412958,582820,41.132996575922974,ACTIVO,54796736.4,54347965,-0.769999999999996,2019-08-01,2020-08-03,2019-09-01,2024-01-08,2024,040109,-16.4060841,-71.51243
2149539,"MEJORAMIENTO DEL COMPLEJO DEPORTIVO RECREACIONAL INFANTIL DEL PUEBLO JOVEN APURIMAC MZ. Z LOTE 01, DISTRITO DE ALTO SELVA ALEGRE - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,2951704,5238459,77.472368503074833,ACTIVO,424315179,417767105.25,-1.25,,2022-05-18,,2023-08-03,2023,040102,-16.369398784891036,-71.509806117567919
2213843,"MEJORAMIENTO DEL PARQUE DE LA FAMILIA DE LA MZ. 6, LT. 1 DEL P. J. INDEPENDENCIA ZN. B, DISTRITO DE ALTO SELVA ALEGRE - AREQUIPA - AREQUIPA",MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,1714798,1833028,6.894689636913502,ACTIVO,183302800,180993184.72,-1.2600000000000051,,2022-11-16,,2023-06-14,2023,040102,-16.365642832996908,-71.519361227569647
